event0  attr2,event0  attr1,probability
88,18,0.027768014059753585
88,19,0.008787346221441165
88,20,0.019683655536027904
88,21,0.021792618629173748
88,22,0.023901581722319577
88,23,0.025659050966607776
88,24,0.015465729349736283
88,25,0.02987697715289944
88,26,0.02355008787346193
88,27,0.018980667838312665
88,28,0.018629173989455003
88,29,0.03374340949033343
88,30,0.028471001757468868
88,31,0.009490333919156421
88,32,0.01405975395430572
88,33,0.029173989455184103
88,34,0.01757469244288208
88,35,0.018629173989455003
88,36,0.013356766256590427
88,37,0.022847100175746652
88,38,0.02073813708260084
88,39,0.0358523725834792
88,40,0.03866432337434031
88,41,0.02073813708260084
88,42,0.0
88,43,0.0021089630931460466
88,44,0.0010544815465731343
88,45,0.0014059753954307704
88,46,0.0
88,47,0.0
88,48,0.0
88,49,0.004569420035149502
88,50,0.0007029876977154974
88,51,0.00035149384885785903
88,52,0.0014059753954307704
88,53,0.0021089630931460466
88,54,0.00035149384885785903
88,55,0.0
88,56,0.0
88,57,0.002811950790861324
88,58,0.0
88,59,0.0021089630931460466
88,60,0.0017574692442884092
88,61,0.007029876977152971
88,62,0.0007029876977154974
88,63,0.003163444639718957
88,64,0.0056239015817224165
88,65,0.002811950790861324
88,66,0.00035149384885785903
88,67,0.002811950790861324
88,68,0.0
88,69,0.0017574692442884092
88,70,0.002811950790861324
88,71,0.00035149384885785903
88,72,0.0035149384885765963
88,73,0.0
88,74,0.004569420035149502
88,75,0.0007029876977154974
88,76,0.0
88,77,0.0
88,78,0.00035149384885785903
88,79,0.0
88,80,0.0010544815465731343
88,81,0.0
88,82,0.002811950790861324
88,83,0.0021089630931460466
88,84,0.002460456942003686
88,85,0.0
88,86,0.0
88,87,0.0
88,88,0.0007029876977154974
88,89,0.003163444639718957
88,90,0.0
88,91,0.0017574692442884092
88,92,0.0007029876977154974
88,93,0.0
88,94,0.0
88,95,0.00035149384885785903
88,96,0.0014059753954307704
88,97,0.0010544815465731343
88,98,0.004920913884007142
88,99,0.002460456942003686
90,-1,0.0
90,0,0.023167358229598613
90,1,0.02282157676348518
90,2,0.01832641770401089
90,3,0.01590594744121701
90,4,0.016251728907330447
90,5,0.02558782849239249
90,6,0.025242047026279045
90,7,0.024550484094052256
90,8,0.013831258644536567
90,9,0.022130013831258386
90,10,0.023513139695712035
90,11,0.02731673582295953
90,12,0.0152143845089902
90,13,0.021438450899031538
90,14,0.017289073305670664
90,15,0.0152143845089902
90,16,0.02040110650069135
90,17,0.04771784232365059
90,18,0.013485477178423175
90,19,0.01037344398340248
90,20,0.023858921161825402
90,21,0.020055325034577933
90,22,0.02731673582295953
90,23,0.04011065006915562
90,24,0.01832641770401089
90,25,0.021784232365144984
90,26,0.013485477178423175
90,27,0.04668049792531035
90,28,0.022130013831258386
90,29,0.025242047026279045
90,30,0.028699861687413147
90,31,0.023858921161825402
90,32,0.01763485477178408
90,33,0.019363762102351113
90,34,0.013831258644536567
90,35,0.019363762102351113
90,36,0.014522821576763387
90,37,0.008298755186722045
90,38,0.023167358229598613
90,39,0.023858921161825402
90,40,0.019709543568464535
90,41,0.019709543568464535
90,42,0.015560165975103615
90,43,0.0
90,44,0.0020746887966806775
90,45,0.0010373443983404478
90,46,0.0
90,47,0.0013831258644538562
90,48,0.0
90,49,0.0003457814661136305
90,50,0.004840940525587942
90,51,0.0013831258644538562
90,52,0.0017289073305672676
90,53,0.0
90,54,0.0
90,55,0.0
90,56,0.0034578146611343044
90,57,0.0027662517289074933
90,58,0.0027662517289074933
90,59,0.0027662517289074933
90,60,0.003803596127247719
90,61,0.0003457814661136305
90,62,0.0003457814661136305
90,63,0.0
90,64,0.0
90,65,0.0
90,66,0.0027662517289074933
90,67,0.0
90,68,0.0
90,69,0.0
90,70,0.0017289073305672676
90,71,0.003112033195020903
90,72,0.0027662517289074933
90,73,0.0
90,74,0.0
90,75,0.0013831258644538562
90,76,0.0020746887966806775
90,77,0.0
90,78,0.0010373443983404478
90,79,0.0006915629322270397
90,80,0.0041493775933611225
90,81,0.0
90,82,0.0013831258644538562
90,83,0.0034578146611343044
90,84,0.0006915629322270397
90,85,0.0003457814661136305
90,86,0.0027662517289074933
90,87,0.0
90,88,0.003803596127247719
90,89,0.0
90,90,0.0
90,91,0.007952973720608623
90,92,0.0
90,93,0.0
90,94,0.0
90,95,0.002420470262794084
90,96,0.0
90,97,0.0
90,98,0.0010373443983404478
90,99,0.0010373443983404478
19,-1,0.0
19,0,0.006530537159676307
19,1,0.00303532008830037
19,2,0.004966887417218658
19,3,0.005886681383370213
19,4,0.005150846210448962
19,5,0.005242825607064122
19,6,0.006990434142752093
19,7,0.005334805003679276
19,8,0.006622516556291464
19,9,0.004966887417218658
19,10,0.005150846210448962
19,11,0.005978660779985368
19,12,0.006346578366445996
19,13,0.003771155261221624
19,14,0.006622516556291464
19,15,0.005610743193524747
19,16,0.005610743193524747
19,17,0.005978660779985368
19,18,0.006622516556291464
19,19,0.008186166298749124
19,20,0.0
19,21,0.00027593818984569026
19,22,0.0
19,23,0.000551876379691159
19,24,0.0
19,25,0.0010117733627669405
19,26,9.1979396615378e-05
19,27,0.0
19,28,0.0
19,29,0.0011957321559972521
19,30,0.00027593818984569026
19,31,0.0004598969830760027
19,32,0.0
19,33,0.0
19,34,0.0008278145695366269
19,35,0.00018395879323053466
19,36,0.00027593818984569026
19,37,0.0
19,38,0.0
19,39,0.0
19,40,0.00027593818984569026
19,41,0.01434878587196458
19,42,0.013612950699043338
19,43,0.01756806475349506
19,44,0.01499264164827067
19,45,0.017476085356879886
19,46,0.011589403973509894
19,47,0.01913171449595268
19,48,0.012601177336276612
19,49,0.010669610007358332
19,50,0.011129506990434107
19,51,0.015636497424576755
19,52,0.017752023546725372
19,53,0.010945548197203803
19,54,0.019039735099337537
19,55,0.013520971302428183
19,56,0.01674025018395862
19,57,0.01738410596026475
19,58,0.013153053715967557
19,59,0.008278145695364265
19,60,0.010393671817512856
19,61,0.016004415011037377
19,62,0.019223693892567836
19,63,0.016832229580573784
19,64,0.016832229580573784
19,65,0.016096394407652537
19,66,0.013245033112582705
19,67,0.011497424576894745
19,68,0.01398086828550394
19,69,0.01572847682119191
19,70,0.008370125091979435
19,71,0.018395879323031442
19,72,0.015820456217807057
19,73,0.015268579838116131
19,74,0.014164827078734284
19,75,0.00974981604120677
19,76,0.016280353200882853
19,77,0.010485651214128023
19,78,0.016464311994113155
19,79,0.01499264164827067
19,80,0.020879323031640667
19,81,0.017752023546725372
19,82,0.01913171449595268
19,83,0.019407652685798166
19,84,0.010669610007358332
19,85,0.01674025018395862
19,86,0.02161515820456189
19,87,0.014256806475349437
19,88,0.01738410596026475
19,89,0.011957321559970516
19,90,0.017752023546725372
19,91,0.008830022075055202
19,92,0.015820456217807057
19,93,0.012693156732891774
19,94,0.01499264164827067
19,95,0.015820456217807057
19,96,0.016464311994113155
19,97,0.011773362766740202
19,98,0.012785136129506932
19,99,0.01784400294334053
32,-1,0.0
32,0,0.0328554360812421
32,1,0.03763440860214996
32,2,0.045997610513738775
32,3,0.05017921146953316
32,4,0.041816009557944324
32,5,0.039426523297490385
32,6,0.047192353643965734
32,7,0.029271206690561147
32,8,0.029271206690561147
32,9,0.02031063321385884
32,10,0.026881720430107177
32,11,0.05017921146953316
32,12,0.024492234169653255
32,13,0.030465949820788128
32,14,0.018518518518518337
32,15,0.01672640382317789
32,16,0.04360812425328481
32,17,0.023297491039426275
32,18,0.054958183990441084
32,19,0.02090800477897233
32,20,0.029271206690561147
32,21,0.03225806451612858
32,22,0.029271206690561147
32,23,0.023894862604539775
32,24,0.030465949820788128
32,25,0.029271206690561147
32,26,0.0
32,27,0.0005973715651137101
32,28,0.0041816009557946385
32,29,0.0
32,30,0.0
32,31,0.004778972520908128
32,32,0.0017921146953406883
32,33,0.0
32,34,0.00298685782556766
32,35,0.0
32,36,0.0041816009557946385
32,37,0.007765830346475563
32,38,0.0
32,39,0.0
32,40,0.004778972520908128
32,41,0.0
32,42,0.0
32,43,0.0
32,44,0.0
32,45,0.0023894862604541744
32,46,0.0005973715651137101
32,47,0.0
32,48,0.0023894862604541744
32,49,0.0023894862604541744
32,50,0.0017921146953406883
32,51,0.004778972520908128
32,52,0.0
32,53,0.0035842293906811484
32,54,0.0041816009557946385
32,55,0.0
32,56,0.0
32,57,0.0
32,58,0.0
32,59,0.0
32,60,0.0017921146953406883
32,61,0.0035842293906811484
32,62,0.0
32,63,0.0023894862604541744
32,64,0.006571087216248592
32,65,0.0011947431302271982
32,66,0.0
32,67,0.0
32,68,0.0
32,69,0.0035842293906811484
32,70,0.0
32,71,0.0
32,72,0.0
32,73,0.0017921146953406883
32,74,0.0
32,75,0.007765830346475563
32,76,0.010155316606929511
32,77,0.0
32,78,0.0
32,79,0.0
32,80,0.010752688172043013
32,81,0.006571087216248592
32,82,0.005376344086021618
32,83,0.0
32,84,0.0005973715651137101
32,85,0.0
32,86,0.004778972520908128
32,87,0.0
32,88,0.0
32,89,0.0
32,90,0.0
32,91,0.0005973715651137101
32,92,0.006571087216248592
32,93,0.0
32,94,0.008363201911589057
32,95,0.0005973715651137101
32,96,0.0
32,97,0.0
32,98,0.004778972520908128
32,99,0.0005973715651137101
12,-1,0.0
12,0,0.01104417670682728
12,1,0.008589915216421261
12,2,0.009928603302097282
12,3,0.0058009817045962565
12,4,0.0043507362784472444
12,5,0.002565818830879238
12,6,0.006358768406961268
12,7,0.005577867023650249
12,8,0.0022311468094602343
12,9,0.006581883087907259
12,10,0.003792949576082243
12,11,0.00680499776885327
12,12,0.005577867023650249
12,13,0.00680499776885327
12,14,0.007362784471218266
12,15,0.003792949576082243
12,16,0.00022311468094622365
12,17,0.011378848728246299
12,18,0.007139669790272259
12,19,0.01193663543061128
12,20,0.008813029897367269
12,21,0.010486390004462295
12,22,0.007697456492637265
12,23,0.014056224899598322
12,24,0.006135653726015257
12,25,0.015283355644801308
12,26,0.009482373940205282
12,27,0.008813029897367269
12,28,0.009482373940205282
12,29,0.015283355644801308
12,30,0.008813029897367269
12,31,0.00981704596162427
12,32,0.011490406068719296
12,33,0.015060240963855305
12,34,0.006470325747434266
12,35,0.013498438197233285
12,36,0.013163766175814298
12,37,0.010374832663989272
12,38,0.01517179830432831
12,39,0.005912539045069262
12,40,0.012940651494868291
12,41,0.008143685854529273
12,42,0.00825524319500227
12,43,0.014502454261490298
12,44,0.015618027666220315
12,45,0.01706827309236933
12,46,0.009482373940205282
12,47,0.006247211066488252
12,48,0.01461401160196331
12,49,0.012048192771084279
12,50,0.009482373940205282
12,51,0.010486390004462295
12,52,0.011267291387773284
12,53,0.006916555109326261
12,54,0.009370816599732278
12,55,0.006470325747434266
12,56,0.013609995537706298
12,57,0.007474341811691274
12,58,0.006693440428380257
12,59,0.012605979473449281
12,60,0.010151717983043283
12,61,0.014056224899598322
12,62,0.008143685854529273
12,63,0.008478357875948275
12,64,0.01026327532351627
12,65,0.010151717983043283
12,66,0.005466309683177248
12,67,0.009370816599732278
12,68,0.007139669790272259
12,69,0.01104417670682728
12,70,0.01651048639000432
12,71,0.013498438197233285
12,72,0.013498438197233285
12,73,0.011490406068719296
12,74,0.011378848728246299
12,75,0.009928603302097282
12,76,0.011825078090138283
12,77,0.00825524319500227
12,78,0.014390896921017296
12,79,0.009705488621151283
12,80,0.011155734047300296
12,81,0.013052208835341306
12,82,0.015394912985274312
12,83,0.01082106202588129
12,84,0.019968763944667355
12,85,0.01082106202588129
12,86,0.01193663543061128
12,87,0.013609995537706298
12,88,0.0031236055332442424
12,89,0.01193663543061128
12,90,0.011490406068719296
12,91,0.006470325747434266
12,92,0.011713520749665302
12,93,0.009259259259259285
12,94,0.009705488621151283
12,95,0.012159750111557295
12,96,0.01026327532351627
12,97,0.01104417670682728
12,98,0.011267291387773284
12,99,0.013609995537706298
77,-1,0.0
77,0,0.026214610276126902
77,1,0.024466969591051782
77,2,0.010136315973435875
77,3,0.01852499126179639
77,4,0.024466969591051782
77,5,0.024466969591051782
77,6,0.02551555400209686
77,7,0.01572876616567624
77,8,0.0328556448794123
77,9,0.034253757427472414
77,10,0.031108004194337215
77,11,0.03530234183851744
77,12,0.026564138413141928
77,13,0.03565186997553247
77,14,0.020622160083886537
77,15,0.012583012932541025
77,16,0.020622160083886537
77,17,0.0234183851800067
77,18,0.026564138413141928
77,19,0.014330653617616164
77,20,0.01607829430269125
77,21,0.02796225096120201
77,22,0.01607829430269125
77,23,0.0328556448794123
77,24,0.025166025865081817
77,25,0.02236980076896167
77,26,0.031108004194337215
77,27,0.03215658860538229
77,28,0.021670744494931598
77,29,0.013631597343586105
77,30,0.012932541069556042
77,31,0.019573575672841487
77,32,0.01398112548060112
77,33,0.02761272282418697
77,34,0.01817546312478138
77,35,0.025166025865081817
77,36,0.019224047535826443
77,37,0.01992310380985649
77,38,0.0234183851800067
77,39,0.020971688220901584
77,40,0.0013981125480603115
77,41,0.0017476406850753337
77,42,0.0
77,43,0.0
77,44,0.0
77,45,0.0
77,46,0.0
77,47,0.0
77,48,0.0031457532331354192
77,49,0.0003495281370152447
77,50,0.002796225096120396
77,51,0.0
77,52,0.0006990562740302673
77,53,0.0
77,54,0.002796225096120396
77,55,0.005242922055225559
77,56,0.0
77,57,0.005242922055225559
77,58,0.0010485844110452891
77,59,0.0
77,60,0.0
77,61,0.002097168822090357
77,62,0.0
77,63,0.0
77,64,0.0013981125480603115
77,65,0.0
77,66,0.0017476406850753337
77,67,0.0
77,68,0.0
77,69,0.0
77,70,0.0
77,71,0.0024466969591053806
77,72,0.0003495281370152447
77,73,0.0
77,74,0.0013981125480603115
77,75,0.002796225096120396
77,76,0.0017476406850753337
77,77,0.002097168822090357
77,78,0.0013981125480603115
77,79,0.0
77,80,0.002796225096120396
77,81,0.0
77,82,0.0
77,83,0.0034952813701504457
77,84,0.0006990562740302673
77,85,0.0010485844110452891
77,86,0.0024466969591053806
77,87,0.0024466969591053806
77,88,0.002796225096120396
77,89,0.002097168822090357
77,90,0.0
77,91,0.0
77,92,0.0034952813701504457
77,93,0.0
77,94,0.0006990562740302673
77,95,0.0
77,96,0.002796225096120396
77,97,0.00454386578119551
77,98,0.002796225096120396
77,99,0.0024466969591053806
1,-1,0.0
1,0,0.0532846715328457
1,1,0.054014598540144905
1,2,0.07153284671532696
1,3,0.05985401459853891
1,4,0.027007299270072595
1,5,0.002919708029197238
1,6,0.0036496350364964886
1,7,0.011678832116788287
1,8,0.0131386861313868
1,9,0.0065693430656934984
1,10,0.01605839416058381
1,11,0.005109489051094991
1,12,0.008029197080292002
1,13,0.004379562043795742
1,14,0.0
1,15,0.004379562043795742
1,16,0.01605839416058381
1,17,0.012408759124087527
1,18,0.01021897810218978
1,19,0.0
1,20,0.02043795620437929
1,21,0.004379562043795742
1,22,0.004379562043795742
1,23,0.007299270072992755
1,24,0.007299270072992755
1,25,0.0036496350364964886
1,26,0.0036496350364964886
1,27,0.015328467153284547
1,28,0.0036496350364964886
1,29,0.011678832116788287
1,30,0.0
1,31,0.011678832116788287
1,32,0.001459854014598727
1,33,0.005839416058394244
1,34,0.0
1,35,0.01678832116788306
1,36,0.0021897810218979826
1,37,0.01021897810218978
1,38,0.0036496350364964886
1,39,0.018978102189780816
1,40,0.005839416058394244
1,41,0.0218978102189778
1,42,0.0021897810218979826
1,43,0.011678832116788287
1,44,0.029197080291970347
1,45,0.005839416058394244
1,46,0.002919708029197238
1,47,0.004379562043795742
1,48,0.0
1,49,0.005839416058394244
1,50,0.010948905109489034
1,51,0.011678832116788287
1,52,0.014598540145985292
1,53,0.0
1,54,0.008759124087591264
1,55,0.005839416058394244
1,56,0.0007299270072994758
1,57,0.0
1,58,0.0
1,59,0.005839416058394244
1,60,0.008759124087591264
1,61,0.013868613138686042
1,62,0.005839416058394244
1,63,0.0
1,64,0.018978102189780816
1,65,0.010948905109489034
1,66,0.0
1,67,0.0
1,68,0.0065693430656934984
1,69,0.02773722627737185
1,70,0.0007299270072994758
1,71,0.007299270072992755
1,72,0.0
1,73,0.002919708029197238
1,74,0.0036496350364964886
1,75,0.013868613138686042
1,76,0.014598540145985292
1,77,0.02043795620437929
1,78,0.011678832116788287
1,79,0.02043795620437929
1,80,0.01021897810218978
1,81,0.00948905109489052
1,82,0.005109489051094991
1,83,0.005839416058394244
1,84,0.008759124087591264
1,85,0.005839416058394244
1,86,0.002919708029197238
1,87,0.0
1,88,0.030656934306568857
1,89,0.004379562043795742
1,90,0.0021897810218979826
1,91,0.0065693430656934984
1,92,0.0
1,93,0.002919708029197238
1,94,0.0
1,95,0.008029197080292002
1,96,0.01021897810218978
1,97,0.008029197080292002
1,98,0.008029197080292002
1,99,0.001459854014598727
51,-1,0.0
51,0,0.024924795874516268
51,1,0.026643747314138023
51,2,0.02793296089385441
51,3,0.021057155135367215
51,4,0.016330038676407265
51,5,0.041684572410828714
51,6,0.03652771809196334
51,7,0.02879243661366529
51,8,0.024495058014610816
51,9,0.039535883111301476
51,10,0.02277610657498902
51,11,0.03394929093253066
51,12,0.017189514396218155
51,13,0.020627417275461756
51,14,0.04684142672969408
51,15,0.023635582294799888
51,16,0.02277610657498902
51,17,0.03480876665234154
51,18,0.03781693167167969
51,19,0.01890846583583997
51,20,0.039535883111301476
51,21,0.03180060163300345
51,22,0.014611087236785463
51,23,0.018478727975934542
51,24,0.030511388053287108
51,25,0.021057155135367215
51,26,0.018478727975934542
51,27,0.04899011602922135
51,28,0.026643747314138023
51,29,0.019338203695745414
51,30,0.01675977653631273
51,31,0.014611087236785463
51,32,0.006875805758487402
51,33,0.0
51,34,0.0
51,35,0.002148689299527467
51,36,0.002148689299527467
51,37,0.0017189514396220163
51,38,0.0
51,39,0.0
51,40,0.00042973785990567056
51,41,0.0008594757198111192
51,42,0.0
51,43,0.01074344649763644
51,44,0.0008594757198111192
51,45,0.004727116458960156
51,46,0.0012892135797165668
51,47,0.0017189514396220163
51,48,0.0034379028792438115
51,49,0.0
51,50,0.0
51,51,0.0
51,52,0.0012892135797165668
51,53,0.0008594757198111192
51,54,0.0034379028792438115
51,55,0.00042973785990567056
51,56,0.002578427159432917
51,57,0.0030081650193383622
51,58,0.002148689299527467
51,59,0.002578427159432917
51,60,0.0
51,61,0.0
51,62,0.009024495058014653
51,63,0.005156854318865602
51,64,0.008165019338203744
51,65,0.0034379028792438115
51,66,0.004297378599054704
51,67,0.0
51,68,0.0030081650193383622
51,69,0.00042973785990567056
51,70,0.0008594757198111192
51,71,0.0012892135797165668
51,72,0.0
51,73,0.0
51,74,0.0
51,75,0.005586592178771061
51,76,0.0012892135797165668
51,77,0.00042973785990567056
51,78,0.0
51,79,0.0034379028792438115
51,80,0.0008594757198111192
51,81,0.0
51,82,0.0
51,83,0.002148689299527467
51,84,0.0034379028792438115
51,85,0.00042973785990567056
51,86,0.0
51,87,0.0017189514396220163
51,88,0.006446067898581954
51,89,0.0
51,90,0.002148689299527467
51,91,0.00042973785990567056
51,92,0.0
51,93,0.0034379028792438115
51,94,0.0
51,95,0.0
51,96,0.00988397077782554
51,97,0.0008594757198111192
51,98,0.0
51,99,0.00042973785990567056
6,-1,0.0
6,0,0.006325581395348919
6,1,0.011534883720930209
6,2,0.013767441860465012
6,3,0.016372093023255676
6,4,0.008744186046511653
6,5,0.017116279069767284
6,6,0.018790697674418384
6,7,0.010976744186046482
6,8,0.017674418604651007
6,9,0.016186046511627767
6,10,0.023441860465115944
6,11,0.008930232558139557
6,12,0.008744186046511653
6,13,0.008930232558139557
6,14,0.005953488372093104
6,15,0.012837209302325531
6,16,0.006883720930232617
6,17,0.012093023255813892
6,18,0.004279069767441987
6,19,0.009488372093023261
6,20,0.009674418604651167
6,21,0.006697674418604712
6,22,0.012093023255813892
6,23,0.01730232558139519
6,24,0.009116279069767462
6,25,0.007441860465116344
6,26,0.009674418604651167
6,27,0.006325581395348919
6,28,0.01190697674418601
6,29,0.011162790697674398
6,30,0.001488372093023445
6,31,0.0132093023255813
6,32,0.005953488372093104
6,33,0.013953488372092928
6,34,0.004837209302325693
6,35,0.00837209302325584
6,36,0.010604651162790675
6,37,0.008000000000000033
6,38,0.010232558139534881
6,39,0.013581395348837115
6,40,0.012651162790697607
6,41,0.007627906976744245
6,42,0.013581395348837115
6,43,0.015069767441860345
6,44,0.004465116279069889
6,45,0.011720930232558109
6,46,0.009116279069767462
6,47,0.004093023255814085
6,48,0.005209302325581493
6,49,0.00837209302325584
6,50,0.009674418604651167
6,51,0.0055813953488373
6,52,0.010046511627906967
6,53,0.004093023255814085
6,54,0.013767441860465012
6,55,0.010604651162790675
6,56,0.014325581395348732
6,57,0.006883720930232617
6,58,0.007069767441860523
6,59,0.013767441860465012
6,60,0.010046511627906967
6,61,0.007627906976744245
6,62,0.012279069767441793
6,63,0.013953488372092928
6,64,0.007069767441860523
6,65,0.009860465116279058
6,66,0.008558139534883751
6,67,0.010790697674418575
6,68,0.0061395348837210125
6,69,0.016744186046511473
6,70,0.00837209302325584
6,71,0.011162790697674398
6,72,0.00837209302325584
6,73,0.013581395348837115
6,74,0.011534883720930209
6,75,0.007441860465116344
6,76,0.009860465116279058
6,77,0.007069767441860523
6,78,0.009488372093023261
6,79,0.006697674418604712
6,80,0.005767441860465205
6,81,0.011348837209302284
6,82,0.0061395348837210125
6,83,0.006697674418604712
6,84,0.010232558139534881
6,85,0.010604651162790675
6,86,0.013953488372092928
6,87,0.013953488372092928
6,88,0.012279069767441793
6,89,0.008186046511627949
6,90,0.008930232558139557
6,91,0.007069767441860523
6,92,0.011162790697674398
6,93,0.008558139534883751
6,94,0.012465116279069696
6,95,0.006511627906976823
6,96,0.006511627906976823
6,97,0.009488372093023261
6,98,0.004837209302325693
6,99,0.010232558139534881
15,-1,0.0
15,0,0.0042818217205139435
15,1,0.004768392370572322
15,2,0.00544959128065405
15,3,0.0036979369404438957
15,4,0.004671078240560643
15,5,0.006033476060724107
15,6,0.00544959128065405
15,7,0.00875827170105103
15,8,0.00544959128065405
15,9,0.007687816270922591
15,10,0.007493188010899235
15,11,0.006714674970805825
15,12,0.004865706500583997
15,13,0.010509926041261193
15,14,0.009050214091086042
15,15,0.006909303230829187
15,16,0.004184507590502272
15,17,0.006130790190735781
15,18,0.0
15,19,0.000778513040093626
15,20,0.0
15,21,0.0005838847800702756
15,22,0.0
15,23,0.0014597119501753547
15,24,0.000778513040093626
15,25,0.000778513040093626
15,26,0.013623978201634782
15,27,0.01527831841183329
15,28,0.008174386920980973
15,29,0.010509926041261193
15,30,0.00943947061113276
15,31,0.012066952121447993
15,32,0.011872323861424642
15,33,0.015181004281821607
15,34,0.012456208641494689
15,35,0.007687816270922591
15,36,0.010509926041261193
15,37,0.012164266251459648
15,38,0.010996496691319552
15,39,0.008466329311015987
15,40,0.013234721681588077
15,41,0.0072985597508758914
15,42,0.009731413001167772
15,43,0.011288439081354584
15,44,0.01304009342156474
15,45,0.01391592059166981
15,46,0.016738030362008424
15,47,0.012261580381471342
15,48,0.009926041261191124
15,49,0.011677695601401285
15,50,0.009050214091086042
15,51,0.014305177111716512
15,52,0.012748151031529702
15,53,0.014597119501751537
15,54,0.008077072790969288
15,55,0.01148306734137792
15,56,0.009731413001167772
15,57,0.009926041261191124
15,58,0.00788244453094593
15,59,0.01605683145192668
15,60,0.017419229272090157
15,61,0.007103931490852529
15,62,0.011191124951342913
15,63,0.014305177111716512
15,64,0.01527831841183329
15,65,0.010996496691319552
15,66,0.015375632541844958
15,67,0.016738030362008424
15,68,0.011191124951342913
15,69,0.010996496691319552
15,70,0.014986376021798248
15,71,0.013818606461658152
15,72,0.011775009731412956
15,73,0.017321915142078485
15,74,0.008952899961074382
15,75,0.011191124951342913
15,76,0.01479174776177492
15,77,0.013721292331646465
15,78,0.008174386920980973
15,79,0.012456208641494689
15,80,0.010217983651226151
15,81,0.013332035811599774
15,82,0.008077072790969288
15,83,0.010412611911249503
15,84,0.011093810821331235
15,85,0.009731413001167772
15,86,0.013429349941611452
15,87,0.012553522771506365
15,88,0.009342156481121081
15,89,0.010315297781237829
15,90,0.014889061891786565
15,91,0.011385753211366253
15,92,0.011969637991436308
15,93,0.015667574931879976
15,94,0.012261580381471342
15,95,0.010217983651226151
15,96,0.010899182561307879
15,97,0.011872323861424642
15,98,0.014597119501751537
15,99,0.012066952121447993
11,-1,0.0
11,0,0.007869391590321876
11,1,0.006694855532064904
11,2,0.006929762743716297
11,3,0.006929762743716297
11,4,0.01162790697674414
11,5,0.011158092553441355
11,6,0.00540286586798225
11,7,0.007047216349541989
11,8,0.006225041108762127
11,9,0.0065774019262392035
11,10,0.005990133897110723
11,11,0.007869391590321876
11,12,0.005872680291285026
11,13,0.0049330514446794625
11,14,0.01327225745830388
11,15,0.0077519379844961725
11,16,0.01092318534178996
11,17,0.0077519379844961725
11,18,0.012332628611698338
11,19,0.00904392764857882
11,20,0.003758515386422504
11,21,0.008221752407798957
11,22,0.010101010101010095
11,23,0.007399577167019079
11,24,0.015268968757340719
11,25,0.010218463706835797
11,26,0.01162790697674414
11,27,0.010101010101010095
11,28,0.0077519379844961725
11,29,0.01245008221752401
11,30,0.008104298801973258
11,31,0.006929762743716297
11,32,0.004580690627202372
11,33,0.013389711064129587
11,34,0.00833920601362465
11,35,0.012802443035001112
11,36,0.009513742071881614
11,37,0.013859525487432373
11,38,0.011745360582569853
11,39,0.008926474042753136
11,40,0.010570824524312865
11,41,0.010453370918487187
11,42,0.009513742071881614
11,43,0.01127554615926706
